"","Date","Season","Round","Venue","Player","Team","Opposition","Status","Match_id","GA","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC","CCL","SCL","SI","MG","TO","ITC","T5"
"2995",2024-05-04,2024,"Round 8","SCG","James Rowbottom","Sydney","GWS","Home",11032,1,13,9,14,66.7,0,0,1,0,82,10,11,21,1,2,0,7,0,1,5,3,1,2,1,94,115,1,4,4,259,2,5,0
"2996",2024-05-04,2024,"Round 8","SCG","Brodie Grundy","Sydney","GWS","Home",11032,0,16,4,11,57.9,1,0,3,0,79,7,12,19,3,0,0,11,35,4,4,5,1,4,1,134,143,1,3,6,94,5,5,1
"2997",2024-05-04,2024,"Round 8","SCG","Jake Lloyd","Sydney","GWS","Home",11032,0,5,15,12,63.2,0,0,2,0,89,12,7,19,3,0,0,0,0,4,0,0,2,2,0,61,71,0,0,2,346,5,2,0
"2998",2024-05-04,2024,"Round 8","SCG","Taylor Adams","Sydney","GWS","Home",11032,0,11,6,11,61.1,0,0,2,0,76,9,9,18,1,0,1,5,0,2,4,5,2,1,1,67,71,1,3,3,245,3,4,1
"2999",2024-05-04,2024,"Round 8","SCG","Justin McInerney","Sydney","GWS","Home",11032,1,6,11,15,83.3,0,0,1,2,84,10,8,18,6,0,0,1,0,3,1,1,3,1,1,66,75,0,1,5,315,2,7,0
"3000",2024-05-04,2024,"Round 8","SCG","Will Hayward","Sydney","GWS","Home",11032,0,11,6,13,81.2,2,2,1,0,85,9,7,16,5,4,1,7,0,1,1,3,0,3,1,109,145,0,1,7,225,3,2,2
"3001",2024-05-04,2024,"Round 8","SCG","Tom Papley","Sydney","GWS","Home",11032,1,5,8,10,66.7,0,0,2,0,83,12,3,15,1,1,1,2,0,4,2,4,0,1,0,61,70,0,2,5,115,2,2,2
"3002",2024-05-04,2024,"Round 8","SCG","Oliver Florent","Sydney","GWS","Home",11032,0,8,6,10,66.7,0,0,2,0,88,10,5,15,2,0,0,1,0,1,1,4,3,0,2,44,61,0,1,2,357,5,6,0
"3003",2024-05-04,2024,"Round 8","SCG","James Jordon","Sydney","GWS","Home",11032,1,6,8,9,64.3,0,0,2,0,88,5,9,14,1,1,1,6,0,5,2,3,0,1,0,68,69,0,2,4,176,2,1,4
"3004",2024-05-04,2024,"Round 8","SCG","Matthew Roberts","Sydney","GWS","Home",11032,0,3,8,9,64.3,0,0,2,0,63,10,4,14,1,0,0,2,0,3,0,4,2,0,0,49,50,0,0,3,246,5,3,0
"3005",2024-05-04,2024,"Round 8","SCG","Logan McDonald","Sydney","GWS","Home",11032,1,3,7,7,63.6,0,0,2,0,88,7,4,11,3,1,1,0,0,2,0,3,0,1,1,43,39,0,0,4,134,3,2,0
"3006",2024-05-04,2024,"Round 8","SCG","Nick Blakey","Sydney","GWS","Home",11032,0,3,4,8,80,0,0,3,0,84,8,2,10,3,0,0,2,0,1,0,1,4,1,1,43,43,0,0,1,356,4,3,0
"3007",2024-05-04,2024,"Round 8","SCG","Lewis Melican","Sydney","GWS","Home",11032,0,4,6,7,77.8,1,0,5,0,82,6,3,9,2,0,0,2,0,2,0,1,1,1,1,36,59,0,0,3,184,2,6,0
"3008",2024-05-04,2024,"Round 8","SCG","Hayden McLean","Sydney","GWS","Home",11032,0,6,4,4,44.4,3,1,4,0,76,6,3,9,4,1,0,4,12,4,0,1,0,0,1,67,89,0,0,4,184,1,0,1
"3009",2024-05-04,2024,"Round 8","SCG","Harry Cunningham","Sydney","GWS","Home",11032,0,5,6,5,62.5,0,0,3,0,91,7,1,8,2,0,0,8,0,1,3,3,3,1,2,56,58,0,3,0,168,3,1,0
"3010",2024-05-04,2024,"Round 8","SCG","Robbie Fox  ↙","Sydney","GWS","Home",11032,0,1,7,8,100,0,0,7,0,55,7,1,8,5,0,0,2,0,2,0,0,0,0,0,46,52,0,0,1,152,1,3,0
"3011",2024-05-04,2024,"Round 8","SCG","Sam Wicks","Sydney","GWS","Home",11032,0,5,2,5,62.5,1,0,1,0,68,6,2,8,1,0,1,2,0,3,1,2,0,2,1,33,32,0,1,3,190,3,2,0
"3012",2024-05-04,2024,"Round 8","SCG","Tom McCartin  ↗","Sydney","GWS","Home",11032,0,2,4,3,60,0,0,1,0,31,3,2,5,2,0,0,0,0,0,0,1,1,1,0,20,22,0,0,0,87,2,3,0
"3013",2024-05-04,2024,"Round 8","SCG","Joel Amartey","Sydney","GWS","Home",11032,0,4,0,2,50,1,1,1,0,61,4,0,4,1,1,1,0,0,1,0,2,0,2,1,21,21,0,0,2,156,2,0,0
"3014",2024-05-04,2024,"Round 8","SCG","Joshua Kelly","GWS","Sydney","Away",11032,1,8,15,15,62.5,0,0,0,3,86,17,7,24,4,0,0,5,0,5,5,4,1,1,2,92,95,2,3,5,487,7,2,0
"3015",2024-05-04,2024,"Round 8","SCG","James Peatling","GWS","Sydney","Away",11032,2,10,15,14,58.3,1,1,2,0,83,18,6,24,4,1,0,8,0,6,4,4,3,2,1,115,116,1,3,8,642,8,1,0
"3016",2024-05-04,2024,"Round 8","SCG","Finn Callaghan","GWS","Sydney","Away",11032,1,13,10,15,65.2,0,0,1,1,86,9,14,23,2,0,0,11,0,2,3,4,0,2,2,101,107,1,2,6,268,4,4,0
"3017",2024-05-04,2024,"Round 8","SCG","Callan Ward","GWS","Sydney","Away",11032,1,17,7,14,63.6,2,0,2,0,80,9,13,22,3,0,0,6,0,5,5,6,1,3,3,80,98,1,4,7,300,4,6,0
"3018",2024-05-04,2024,"Round 8","SCG","Harrison Himmelberg","GWS","Sydney","Away",11032,0,7,7,15,75,1,0,3,1,81,17,3,20,4,0,1,2,0,1,0,4,12,1,2,73,95,0,0,1,568,6,9,0
"3019",2024-05-04,2024,"Round 8","SCG","Lachie Whitfield","GWS","Sydney","Away",11032,0,5,5,13,68.4,0,0,0,0,80,12,7,19,1,0,0,1,0,0,1,4,6,0,3,48,54,0,1,2,315,5,4,0
"3020",2024-05-04,2024,"Round 8","SCG","Connor Idun","GWS","Sydney","Away",11032,0,7,11,16,88.9,0,0,6,0,96,4,14,18,6,0,0,2,0,0,0,1,4,0,0,66,95,0,0,1,83,1,8,0
"3021",2024-05-04,2024,"Round 8","SCG","Lachlan Ash","GWS","Sydney","Away",11032,0,5,13,16,88.9,0,0,3,1,80,14,4,18,4,0,0,0,0,3,0,2,6,2,1,61,76,0,0,3,407,3,6,0
"3022",2024-05-04,2024,"Round 8","SCG","Toby Greene","GWS","Sydney","Away",11032,0,8,10,7,41.2,0,1,0,0,93,11,6,17,3,0,1,3,0,7,1,4,1,0,2,61,62,0,1,3,323,8,2,0
"3023",2024-05-04,2024,"Round 8","SCG","Kieren Briggs","GWS","Sydney","Away",11032,1,15,3,5,29.4,1,0,4,0,75,8,9,17,1,0,0,5,23,1,6,7,1,1,4,77,88,3,3,4,256,4,4,0
"3024",2024-05-04,2024,"Round 8","SCG","Harry Perryman","GWS","Sydney","Away",11032,0,4,11,10,66.7,0,0,4,0,76,9,6,15,3,0,0,8,0,0,2,3,4,2,1,79,72,0,2,3,182,4,3,0
"3025",2024-05-04,2024,"Round 8","SCG","Brent Daniels","GWS","Sydney","Away",11032,1,4,8,5,33.3,0,3,0,0,83,12,3,15,4,2,0,6,0,1,0,6,1,0,0,90,61,0,0,3,272,6,0,3
"3026",2024-05-04,2024,"Round 8","SCG","Sam Taylor","GWS","Sydney","Away",11032,0,7,8,9,64.3,0,0,9,0,98,8,6,14,6,0,0,2,0,0,0,3,3,2,0,64,68,0,0,0,94,1,11,0
"3027",2024-05-04,2024,"Round 8","SCG","Jack Buckley","GWS","Sydney","Away",11032,0,7,7,12,85.7,3,0,17,0,89,10,4,14,6,0,0,0,0,0,0,2,4,1,2,51,105,0,0,1,154,0,10,0
"3028",2024-05-04,2024,"Round 8","SCG","Jacob Wehr","GWS","Sydney","Away",11032,0,8,9,7,50,0,0,2,0,82,10,4,14,2,0,0,3,0,2,1,4,1,0,1,53,61,0,1,2,228,4,4,0
"3029",2024-05-04,2024,"Round 8","SCG","Darcy Jones","GWS","Sydney","Away",11032,0,4,11,9,64.3,0,2,4,0,83,8,6,14,3,1,1,1,0,1,0,2,2,0,0,56,70,0,0,3,212,2,2,1
"3030",2024-05-04,2024,"Round 8","SCG","Jake Riccardi","GWS","Sydney","Away",11032,0,2,8,7,70,0,1,1,0,72,3,7,10,3,0,1,1,2,0,0,5,0,0,0,39,22,0,0,3,122,3,1,0
"3031",2024-05-04,2024,"Round 8","SCG","Harvey Thomas  ↙","GWS","Sydney","Away",11032,0,5,7,9,90,0,0,1,0,52,3,7,10,1,0,0,2,0,3,2,2,2,0,1,31,43,0,2,3,140,2,2,0
"3032",2024-05-04,2024,"Round 8","SCG","Jesse Hogan","GWS","Sydney","Away",11032,0,5,3,5,55.6,1,1,2,0,85,5,4,9,3,2,1,0,0,1,0,0,0,2,0,47,61,0,0,4,130,0,0,0
"3033",2024-05-04,2024,"Round 8","SCG","Toby Bedford","GWS","Sydney","Away",11032,1,2,7,4,50,0,1,1,0,75,4,4,8,3,0,1,2,0,2,0,2,0,0,1,35,36,0,0,2,139,3,2,1
"3034",2024-05-04,2024,"Round 8","SCG","Callum Brown","GWS","Sydney","Away",11032,0,2,5,5,71.4,1,2,4,0,84,3,4,7,2,2,0,1,0,0,0,3,0,0,1,36,40,0,0,5,52,2,0,0
"3035",2024-05-04,2024,"Round 8","SCG","Aaron Cadman","GWS","Sydney","Away",11032,0,5,2,4,66.7,0,1,1,0,68,4,2,6,2,2,1,3,2,1,0,0,0,0,0,49,65,0,0,4,121,1,1,0
"3036",2024-05-04,2024,"Round 8","SCG","Tom Green  ↗","GWS","Sydney","Away",11032,0,2,0,1,33.3,0,0,1,0,13,1,2,3,0,0,0,0,0,1,1,1,0,0,0,7,5,1,0,0,38,2,1,0
"3037",2024-05-04,2024,"Round 8","Marvel Stadium","Jack Sinclair","St Kilda","North Melbourne","Home",11033,0,13,20,20,60.6,0,1,2,0,84,21,12,33,9,2,1,7,0,7,8,4,1,1,0,156,134,4,4,8,642,7,1,1
"3038",2024-05-04,2024,"Round 8","Marvel Stadium","Nasiah W-Milera","St Kilda","North Melbourne","Home",11033,0,4,21,25,86.2,0,0,1,1,76,23,6,29,7,0,0,1,0,4,1,1,5,1,1,104,115,0,1,6,623,1,4,0
"3039",2024-05-04,2024,"Round 8","Marvel Stadium","Marcus Windhager","St Kilda","North Melbourne","Home",11033,0,10,15,17,68,0,1,0,1,70,14,11,25,4,0,1,8,0,3,6,3,3,3,0,112,111,2,4,6,276,2,1,0
"3040",2024-05-04,2024,"Round 8","Marvel Stadium","Bradley Hill","St Kilda","North Melbourne","Home",11033,1,2,22,18,75,0,1,1,0,86,12,12,24,9,2,0,1,0,4,2,3,0,0,0,103,88,1,1,8,392,4,0,0
"3041",2024-05-04,2024,"Round 8","Marvel Stadium","Riley Bonner","St Kilda","North Melbourne","Home",11033,2,3,19,20,83.3,1,0,3,0,87,17,7,24,7,0,0,1,0,5,1,4,3,0,1,87,98,0,1,6,585,5,3,0
"3042",2024-05-04,2024,"Round 8","Marvel Stadium","Jack Steele","St Kilda","North Melbourne","Home",11033,2,5,17,20,87,0,0,2,0,79,10,13,23,5,0,0,7,0,5,4,1,2,1,0,100,112,0,4,8,186,3,0,1
"3043",2024-05-04,2024,"Round 8","Marvel Stadium","Sebastian Ross","St Kilda","North Melbourne","Home",11033,1,10,14,18,81.8,0,0,2,1,67,11,11,22,1,1,0,4,0,4,5,2,0,0,1,77,102,1,4,6,325,2,1,1
"3044",2024-05-04,2024,"Round 8","Marvel Stadium","Darcy Wilson","St Kilda","North Melbourne","Home",11033,1,11,10,16,76.2,2,4,0,1,84,10,11,21,8,3,2,1,0,2,0,1,0,0,0,100,126,0,0,6,328,3,4,1
"3045",2024-05-04,2024,"Round 8","Marvel Stadium","Mason Wood","St Kilda","North Melbourne","Home",11033,0,4,18,17,85,1,1,3,0,81,15,5,20,10,1,0,2,0,4,1,5,1,1,3,91,96,1,0,8,397,4,4,0
"3046",2024-05-04,2024,"Round 8","Marvel Stadium","Josh Battle","St Kilda","North Melbourne","Home",11033,0,5,14,15,75,1,0,2,0,92,17,3,20,12,0,1,0,0,2,0,3,1,1,1,92,81,0,0,6,360,3,8,0
"3047",2024-05-04,2024,"Round 8","Marvel Stadium","Callum Wilkie","St Kilda","North Melbourne","Home",11033,0,6,13,17,85,0,0,6,0,100,15,5,20,6,0,0,0,0,1,0,0,2,2,0,75,91,0,0,6,241,1,6,0
"3048",2024-05-04,2024,"Round 8","Marvel Stadium","Dougal Howard","St Kilda","North Melbourne","Home",11033,0,3,16,17,89.5,1,0,7,0,95,14,5,19,13,0,0,0,0,2,0,2,1,0,1,88,93,0,0,2,158,3,7,0
"3049",2024-05-04,2024,"Round 8","Marvel Stadium","Rowan Marshall","St Kilda","North Melbourne","Home",11033,2,9,9,10,52.6,2,0,0,0,79,14,5,19,5,1,0,6,20,8,3,1,0,0,0,117,107,1,2,7,419,3,3,1
"3050",2024-05-04,2024,"Round 8","Marvel Stadium","Jimmy Webster","St Kilda","North Melbourne","Home",11033,0,6,12,14,82.4,0,0,1,0,83,10,7,17,8,0,0,2,0,0,1,3,3,3,2,73,71,0,1,2,171,3,10,0
"3051",2024-05-04,2024,"Round 8","Marvel Stadium","Jack Hayes","St Kilda","North Melbourne","Home",11033,1,12,6,11,64.7,1,3,2,0,85,8,9,17,6,2,1,4,3,4,4,5,0,4,3,87,115,0,4,5,231,2,1,1
"3052",2024-05-04,2024,"Round 8","Marvel Stadium","Tim Membrey","St Kilda","North Melbourne","Home",11033,1,6,5,7,58.3,0,3,1,0,82,7,5,12,5,1,1,1,2,0,1,2,0,0,0,59,60,0,1,6,63,2,0,1
"3053",2024-05-04,2024,"Round 8","Marvel Stadium","Liam Stocker","St Kilda","North Melbourne","Home",11033,0,3,8,9,75,0,0,1,0,76,9,3,12,5,0,0,2,0,2,0,5,4,0,1,53,50,0,0,2,207,3,6,0
"3054",2024-05-04,2024,"Round 8","Marvel Stadium","Mitchito Owens","St Kilda","North Melbourne","Home",11033,0,9,1,4,40,1,0,1,0,81,4,6,10,2,0,1,5,0,3,2,3,0,2,1,50,52,1,1,3,172,4,2,3
"3055",2024-05-04,2024,"Round 8","Marvel Stadium","Max King","St Kilda","North Melbourne","Home",11033,0,3,4,4,57.1,1,0,0,0,86,3,4,7,1,1,0,1,0,2,0,4,0,2,2,26,19,0,0,2,75,4,0,0
"3056",2024-05-04,2024,"Round 8","Marvel Stadium","Hugo Garcia","St Kilda","North Melbourne","Home",11033,0,4,2,4,66.7,0,1,0,0,68,1,5,6,2,0,0,7,0,0,0,0,0,0,0,47,56,0,0,3,2,0,1,5
"3057",2024-05-04,2024,"Round 8","Marvel Stadium","Mattaes Phillipou","St Kilda","North Melbourne","Home",11033,1,4,1,2,40,0,0,0,0,76,1,4,5,0,0,1,0,0,0,0,2,0,0,1,9,23,0,0,2,48,1,2,0
"3058",2024-05-04,2024,"Round 8","Marvel Stadium","Ryan Byrnes  ↙","St Kilda","North Melbourne","Home",11033,0,2,2,3,75,0,0,0,0,36,2,2,4,1,0,0,2,0,1,0,0,0,0,0,21,14,0,0,0,50,0,2,0
"3059",2024-05-04,2024,"Round 8","Marvel Stadium","Angus Hastie  ↗","St Kilda","North Melbourne","Home",11033,0,2,3,3,75,0,1,3,0,46,2,2,4,2,1,0,2,0,0,1,0,0,1,0,31,45,0,1,1,79,0,0,0
"3060",2024-05-04,2024,"Round 8","Marvel Stadium","Zac Fisher","North Melbourne","St Kilda","Away",11033,0,10,15,20,66.7,0,0,0,1,83,20,10,30,6,0,0,2,0,1,1,6,7,0,1,103,95,0,1,2,390,9,8,0
"3061",2024-05-04,2024,"Round 8","Marvel Stadium","Colby McKercher","North Melbourne","St Kilda","Away",11033,0,7,19,27,90,0,0,0,5,81,18,12,30,3,0,0,3,0,1,0,0,7,0,0,99,135,0,0,3,579,0,8,0
"3062",2024-05-04,2024,"Round 8","Marvel Stadium","Harry Sheezel","North Melbourne","St Kilda","Away",11033,1,9,14,15,62.5,1,0,1,0,90,9,15,24,6,0,0,5,0,3,3,6,1,0,2,89,73,0,3,6,283,9,3,0
"3063",2024-05-04,2024,"Round 8","Marvel Stadium","George Wardlaw","North Melbourne","St Kilda","Away",11033,1,10,12,16,72.7,0,0,2,0,68,12,10,22,3,1,2,4,0,3,2,3,3,2,0,91,123,2,0,7,426,3,5,0
"3064",2024-05-04,2024,"Round 8","Marvel Stadium","Luke D-Uniacke","North Melbourne","St Kilda","Away",11033,0,8,14,17,81,0,0,1,0,88,10,11,21,3,0,0,3,0,4,4,0,1,1,0,74,90,2,2,3,240,2,4,0
"3065",2024-05-04,2024,"Round 8","Marvel Stadium","Tristan Xerri","North Melbourne","St Kilda","Away",11033,0,16,4,11,57.9,0,0,5,1,82,8,11,19,0,0,0,11,40,1,8,7,3,3,2,127,133,3,5,3,123,2,0,0
"3066",2024-05-04,2024,"Round 8","Marvel Stadium","Nick Larkey","North Melbourne","St Kilda","Away",11033,0,12,7,10,55.6,1,2,1,0,91,9,9,18,4,2,1,0,9,2,3,4,0,3,0,82,69,2,1,6,297,5,0,0
"3067",2024-05-04,2024,"Round 8","Marvel Stadium","Bailey Scott","North Melbourne","St Kilda","Away",11033,1,3,14,11,61.1,1,1,0,0,79,12,6,18,4,0,0,4,0,3,0,2,2,0,0,76,60,0,0,6,305,4,4,0
"3068",2024-05-04,2024,"Round 8","Marvel Stadium","Tom Powell","North Melbourne","St Kilda","Away",11033,0,11,7,8,47.1,0,1,1,0,73,9,8,17,3,1,0,4,0,3,7,3,2,0,1,71,72,2,5,4,286,4,1,0
"3069",2024-05-04,2024,"Round 8","Marvel Stadium","Aidan Corr","North Melbourne","St Kilda","Away",11033,0,8,7,12,75,1,0,3,0,100,9,7,16,4,0,0,2,1,0,0,2,6,2,2,58,76,0,0,2,117,1,9,0
"3070",2024-05-04,2024,"Round 8","Marvel Stadium","Jy Simpkin","North Melbourne","St Kilda","Away",11033,0,6,9,10,62.5,0,1,2,0,82,9,7,16,4,1,0,1,0,2,3,3,2,0,0,63,52,1,2,2,289,4,3,0
"3071",2024-05-04,2024,"Round 8","Marvel Stadium","Darcy Tucker","North Melbourne","St Kilda","Away",11033,0,4,10,8,57.1,0,0,1,1,78,10,4,14,2,0,0,4,0,2,0,3,3,0,1,57,56,0,0,1,390,4,2,0
"3072",2024-05-04,2024,"Round 8","Marvel Stadium","Luke McDonald","North Melbourne","St Kilda","Away",11033,0,0,11,10,76.9,0,0,4,0,87,10,3,13,4,0,0,7,0,0,0,1,4,0,0,76,76,0,0,1,294,5,4,0
"3073",2024-05-04,2024,"Round 8","Marvel Stadium","Liam Shiels","North Melbourne","St Kilda","Away",11033,2,4,6,11,100,0,0,2,0,83,6,5,11,1,0,0,4,0,2,1,5,3,2,3,40,42,0,1,3,185,1,3,0
"3074",2024-05-04,2024,"Round 8","Marvel Stadium","Charlie Comben","North Melbourne","St Kilda","Away",11033,0,1,9,9,81.8,0,0,9,1,100,8,3,11,5,0,0,2,0,0,0,2,2,0,1,50,52,0,0,1,154,0,2,0
"3075",2024-05-04,2024,"Round 8","Marvel Stadium","Blake Drury","North Melbourne","St Kilda","Away",11033,0,2,9,7,63.6,0,0,1,0,66,5,6,11,3,0,0,3,0,1,0,2,0,1,0,49,34,0,0,3,128,3,1,0
"3076",2024-05-04,2024,"Round 8","Marvel Stadium","Zane Duursma","North Melbourne","St Kilda","Away",11033,0,2,6,7,77.8,0,0,0,0,75,6,3,9,3,0,1,0,0,3,0,1,0,1,1,32,29,0,0,4,184,1,1,0
"3077",2024-05-04,2024,"Round 8","Marvel Stadium","Riley Hardeman  ↗","North Melbourne","St Kilda","Away",11033,0,2,5,7,100,0,0,0,0,57,4,3,7,2,0,0,1,0,0,0,0,0,1,0,29,37,0,0,1,58,0,2,0
"3078",2024-05-04,2024,"Round 8","Marvel Stadium","Cameron Zurhaar","North Melbourne","St Kilda","Away",11033,0,2,4,6,100,1,2,1,0,81,5,1,6,2,3,0,2,0,2,0,2,0,1,2,44,60,0,0,3,179,3,0,0
"3079",2024-05-04,2024,"Round 8","Marvel Stadium","Jaidyn Stephenson","North Melbourne","St Kilda","Away",11033,0,2,3,4,66.7,0,0,0,1,82,3,3,6,2,0,0,2,0,2,0,1,1,1,0,30,18,0,0,0,144,2,0,0
"3080",2024-05-04,2024,"Round 8","Marvel Stadium","Paul Curtis","North Melbourne","St Kilda","Away",11033,1,1,5,4,66.7,0,3,0,0,79,5,1,6,3,2,1,1,0,0,0,3,0,0,3,34,36,0,0,5,184,2,0,0
"3081",2024-05-04,2024,"Round 8","Marvel Stadium","Jackson Archer","North Melbourne","St Kilda","Away",11033,0,2,3,2,50,0,0,3,0,70,1,3,4,0,0,0,4,0,0,0,5,1,0,2,19,12,0,0,1,56,1,0,0
"3082",2024-05-04,2024,"Round 8","Marvel Stadium","Toby Pink  ↙","North Melbourne","St Kilda","Away",11033,1,0,3,3,100,0,0,0,0,25,2,1,3,2,0,0,0,0,3,0,1,0,0,1,11,9,0,0,1,94,0,0,0
"3083",2024-05-04,2024,"Round 8","MCG","Clayton Oliver","Melbourne","Geelong","Home",11034,1,17,14,25,80.6,0,0,0,0,77,15,16,31,7,0,0,4,0,4,4,4,3,4,4,106,141,3,1,8,380,7,9,1
"3084",2024-05-04,2024,"Round 8","MCG","Steven May","Melbourne","Geelong","Home",11034,1,1,17,24,96,0,0,6,0,93,22,3,25,13,0,0,0,0,0,0,2,9,0,0,111,131,0,0,7,544,2,4,0
"3085",2024-05-04,2024,"Round 8","MCG","Jake Lever","Melbourne","Geelong","Home",11034,0,7,14,20,83.3,1,0,7,1,98,18,6,24,8,0,0,2,0,2,0,2,6,1,1,96,118,0,0,7,510,6,12,0
"3086",2024-05-04,2024,"Round 8","MCG","Christian Petracca","Melbourne","Geelong","Home",11034,2,8,12,12,57.1,0,0,1,0,79,11,10,21,3,0,2,4,0,8,3,3,0,0,1,77,94,1,2,9,465,4,5,2
"3087",2024-05-04,2024,"Round 8","MCG","Ed Langdon","Melbourne","Geelong","Home",11034,0,6,15,16,76.2,0,1,0,1,93,15,6,21,7,1,1,1,0,2,0,3,1,0,1,86,85,0,0,7,434,5,4,0
"3088",2024-05-04,2024,"Round 8","MCG","Judd McVee","Melbourne","Geelong","Home",11034,0,6,9,19,90.5,0,0,3,0,84,13,8,21,4,0,0,1,0,1,0,0,4,0,0,71,87,0,0,5,170,2,11,0
"3089",2024-05-04,2024,"Round 8","MCG","Jack Viney","Melbourne","Geelong","Home",11034,0,10,10,12,63.2,0,0,2,0,77,15,4,19,3,0,0,6,0,4,7,8,1,3,1,86,78,4,3,2,443,6,2,2
"3090",2024-05-04,2024,"Round 8","MCG","Caleb Windsor","Melbourne","Geelong","Home",11034,1,7,12,15,83.3,0,1,2,0,78,11,7,18,6,1,2,6,0,3,1,2,1,2,0,99,118,0,1,9,309,2,8,1
"3091",2024-05-04,2024,"Round 8","MCG","Max Gawn","Melbourne","Geelong","Home",11034,0,12,5,9,56.2,4,2,2,0,83,11,5,16,7,1,1,1,20,2,5,4,1,0,1,92,111,2,3,5,231,3,3,0
"3092",2024-05-04,2024,"Round 8","MCG","Alex N-Bullen","Melbourne","Geelong","Home",11034,0,7,9,9,56.2,0,0,1,0,82,8,8,16,1,0,1,6,0,2,2,5,1,2,1,67,68,0,2,5,228,4,0,3
"3093",2024-05-04,2024,"Round 8","MCG","Tom Sparrow","Melbourne","Geelong","Home",11034,0,7,11,11,68.8,0,0,3,1,76,14,2,16,5,0,0,5,0,3,2,3,1,1,0,82,78,1,1,4,312,7,3,0
"3094",2024-05-04,2024,"Round 8","MCG","Kysaiah Pickett","Melbourne","Geelong","Home",11034,0,5,9,6,42.9,0,1,2,1,87,11,3,14,4,2,2,3,0,2,1,4,0,0,0,77,72,0,1,6,291,5,0,1
"3095",2024-05-04,2024,"Round 8","MCG","Trent Rivers","Melbourne","Geelong","Home",11034,1,0,13,12,85.7,0,0,1,0,84,12,2,14,5,0,0,1,0,4,0,2,1,0,0,59,54,0,0,4,346,4,2,0
"3096",2024-05-04,2024,"Round 8","MCG","Harrison Petty","Melbourne","Geelong","Home",11034,0,8,5,7,53.8,4,2,2,0,83,9,4,13,9,1,1,2,2,3,0,2,0,1,1,77,79,0,0,4,235,7,2,1
"3097",2024-05-04,2024,"Round 8","MCG","Tom McDonald","Melbourne","Geelong","Home",11034,0,6,7,12,100,1,0,5,0,90,9,3,12,7,0,0,0,0,1,0,0,4,1,0,55,75,0,0,5,250,0,6,0
"3098",2024-05-04,2024,"Round 8","MCG","Jack Billings  ↗","Melbourne","Geelong","Home",11034,1,0,12,9,75,0,1,0,0,57,11,1,12,4,0,0,3,0,3,0,3,1,0,1,56,48,0,0,3,323,4,0,1
"3099",2024-05-04,2024,"Round 8","MCG","Bayley Fritsch","Melbourne","Geelong","Home",11034,0,5,7,9,75,3,3,0,0,91,8,4,12,6,3,1,0,0,2,0,5,1,0,1,66,70,0,0,6,256,2,0,0
"3100",2024-05-04,2024,"Round 8","MCG","Taj Woewodin","Melbourne","Geelong","Home",11034,0,4,8,8,66.7,0,0,0,0,71,9,3,12,4,0,0,1,0,2,1,1,2,0,0,49,48,1,0,3,159,2,3,0
"3101",2024-05-04,2024,"Round 8","MCG","Blake Howes","Melbourne","Geelong","Home",11034,0,3,7,7,77.8,0,0,5,0,81,7,2,9,4,0,0,3,0,0,0,0,3,1,0,50,48,0,0,1,72,1,4,0
"3102",2024-05-04,2024,"Round 8","MCG","Jacob Van Rooyen","Melbourne","Geelong","Home",11034,0,4,3,4,57.1,1,1,0,0,73,4,3,7,3,0,2,0,2,1,1,1,0,1,0,32,24,0,1,5,86,0,0,0
"3103",2024-05-04,2024,"Round 8","MCG","Kade Chandler","Melbourne","Geelong","Home",11034,0,1,5,4,66.7,0,1,0,0,79,6,0,6,4,1,0,5,0,0,0,1,0,0,0,56,52,0,0,3,160,2,0,1
"3104",2024-05-04,2024,"Round 8","MCG","Daniel Turner","Melbourne","Geelong","Home",11034,0,3,2,3,60,2,0,0,0,70,2,3,5,3,0,0,1,0,2,0,1,0,0,1,22,20,0,0,1,95,1,1,0
"3105",2024-05-04,2024,"Round 8","MCG","Bailey Laurie  ↙","Melbourne","Geelong","Home",11034,0,0,1,1,100,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,-5,0,0,0
"3106",2024-05-04,2024,"Round 8","MCG","Max Holmes","Geelong","Melbourne","Away",11034,0,7,23,19,61.3,1,0,1,0,88,25,6,31,9,0,1,2,0,2,0,5,6,0,1,120,113,0,0,6,695,6,8,0
"3107",2024-05-04,2024,"Round 8","MCG","Zach Guthrie","Geelong","Melbourne","Away",11034,0,7,14,17,70.8,3,0,3,0,82,16,8,24,9,1,0,4,0,1,0,3,7,0,0,113,119,0,0,3,456,3,11,0
"3108",2024-05-04,2024,"Round 8","MCG","Tom Atkins","Geelong","Melbourne","Away",11034,0,16,8,15,68.2,0,0,2,1,68,8,14,22,1,0,0,11,0,2,5,4,2,5,1,101,113,3,2,5,252,8,7,0
"3109",2024-05-04,2024,"Round 8","MCG","Gryan Miers","Geelong","Melbourne","Away",11034,1,2,20,14,63.6,0,0,0,0,82,14,8,22,5,0,0,2,0,5,1,3,1,0,1,78,77,0,1,8,334,4,2,0
"3110",2024-05-04,2024,"Round 8","MCG","Thomas Stewart","Geelong","Melbourne","Away",11034,0,6,11,18,85.7,1,0,6,0,88,13,8,21,6,0,0,3,0,1,0,3,6,1,1,83,104,0,0,3,410,6,7,0
